"region_id","typhoon_no","mean","typhoon_name","year","order_key","ty_label"
23,"2017252N14147",3.15716393547212,"TALIM",2017,402,"2017-TALIM"
23,"2017288N09138",2.80438292968228,"LAN",2017,408,"2017-LAN"
23,"2018204N15137",2.44016437796539,"JONGDARI",2018,447,"2018-JONGDARI"
23,"2018239N11161",2.09275265736045,"JEBI",2018,452,"2018-JEBI"
23,"2018263N12146",3.29549964119292,"TRAMI",2018,457,"2018-TRAMI"
23,"2019205N23137",1.55538835680536,"NARI",2019,500,"2019-NARI"
24,"2011253N20145",1.24912556553809,"ROKE",2011,90,"2011-ROKE"
24,"2012162N06150",1.20212028829798,"GUCHOL",2012,129,"2012-GUCHOL"
24,"2012263N15141",1.15873936562,"JELAWAT",2012,142,"2012-JELAWAT"
24,"2013255N20148",1.12489096010518,"MAN-YI",2013,194,"2013-MAN-YI"
24,"2014275N06166",2.67352381897483,"VONGFONG",2014,249,"2014-VONGFONG"
24,"2016256N12146",0.994684098599122,"MALAKAS",2016,351,"2016-MALAKAS"
24,"2017200N26162",0.971385661259169,"NORU",2017,397,"2017-NORU"
