"region_id","prefecture_en","typhoon_no","typhoon_name","year","ty_label","prob_exc_pos","median","lower","upper"
17,"Ishikawa","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.61625,0.128079139410829,-0.606442722938853,0.954627123318222
17,"Ishikawa","2014209N12152","HALONG",2014,"2014-HALONG",0.61625,0.169822098229858,-0.803519911252347,1.26676566803791
17,"Ishikawa","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.61625,0.156701576897291,-0.74173721042607,1.16836857342047
17,"Ishikawa","2015249N18142","ETAU",2015,"2015-ETAU",0.61625,0.15108033421744,-0.715140240279055,1.12643737952673
17,"Ishikawa","2017252N14147","TALIM",2017,"2017-TALIM",0.61625,0.180700562199036,-0.855106417763436,1.34770932689757
17,"Ishikawa","2017288N09138","LAN",2017,"2017-LAN",0.61625,0.152171515416271,-0.72054447080936,1.13415064172511
17,"Ishikawa","2018239N11161","JEBI",2018,"2018-JEBI",0.61625,0.369177074614967,-1.742492379925,2.76143461388073
18,"Fukui","2011253N20145","ROKE",2011,"2011-ROKE",0.00375,-1.37345890947171,-2.40260375365839,-0.353646148195292
18,"Fukui","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.00375,-1.37903523523919,-2.41276461655262,-0.355023075757216
18,"Fukui","2014209N12152","HALONG",2014,"2014-HALONG",0.00375,-1.76670047449637,-3.08712811870427,-0.455390732353103
18,"Fukui","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.00375,-1.58949071566467,-2.77987620477863,-0.409363238904689
18,"Fukui","2017252N14147","TALIM",2017,"2017-TALIM",0.00375,-2.20956013997318,-3.857417222533,-0.570062659074375
18,"Fukui","2017288N09138","LAN",2017,"2017-LAN",0.00375,-1.61313331447046,-2.8221918267971,-0.415311981536975
18,"Fukui","2018239N11161","JEBI",2018,"2018-JEBI",0.02375,-3.97813945973128,-7.94371990332276,-0.0312155639295437
18,"Fukui","2018263N12146","TRAMI",2018,"2018-TRAMI",0.00375,-1.78883825220335,-3.12794226565608,-0.460787380097311
18,"Fukui","2019216N16147","KROSA",2019,"2019-KROSA",0.00375,-1.31724898100769,-2.30562674752213,-0.338977010295434
19,"Yamanashi","2011253N20145","ROKE",2011,"2011-ROKE",0.0425,-1.28225551694268,-2.53090067624725,0.171116427066066
19,"Yamanashi","2012162N06150","GUCHOL",2012,"2012-GUCHOL",0.0425,-1.17832203859736,-2.32669196057973,0.157173616639007
19,"Yamanashi","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.0425,-1.32865172440677,-2.6231687791381,0.177253943645508
19,"Yamanashi","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.0425,-1.29531913282922,-2.5573143608557,0.172810639457959
19,"Yamanashi","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.26375,-0.92824147114024,-3.69518759531041,2.35484787140808
19,"Yamanashi","2017252N14147","TALIM",2017,"2017-TALIM",0.0425,-0.878900717973906,-1.73821754956999,0.117019811249543
19,"Yamanashi","2017288N09138","LAN",2017,"2017-LAN",0.0425,-1.69992148040086,-3.35422764709477,0.226936403178607
19,"Yamanashi","2018263N12146","TRAMI",2018,"2018-TRAMI",0.0425,-1.45278121094903,-2.86860866945456,0.193785039954983
19,"Yamanashi","2019278N16165","HAGIBIS",2019,"2019-HAGIBIS",0.0425,-1.1206974354205,-2.21524067723366,0.149305386328035
20,"Nagano","2011253N20145","ROKE",2011,"2011-ROKE",0.0775,-3.05993310656808,-6.82919235724759,1.26772241659176
20,"Nagano","2012162N06150","GUCHOL",2012,"2012-GUCHOL",0.0775,-2.36085455039583,-5.27558257345621,0.976702630305133
20,"Nagano","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.0775,-2.82845881487174,-6.31800220606676,1.17067928211055
20,"Nagano","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.0775,-3.47858066806458,-7.75976320647152,1.44196501535423
20,"Nagano","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.32375,-2.4261143921143,-11.7695344837347,7.85498939499017
20,"Nagano","2015249N18142","ETAU",2015,"2015-ETAU",0.0775,-2.1119580463739,-4.72316837488257,0.872938588419688
20,"Nagano","2017200N26162","NORU",2017,"2017-NORU",0.0775,-2.38929195710313,-5.34103248047047,0.988066554324317
20,"Nagano","2017252N14147","TALIM",2017,"2017-TALIM",0.0775,-3.81172073133823,-8.5025944999933,1.58012682555287
20,"Nagano","2017288N09138","LAN",2017,"2017-LAN",0.0775,-4.1801158179689,-9.32481595896975,1.7327448597595
20,"Nagano","2018239N11161","JEBI",2018,"2018-JEBI",0.0775,-2.92448424567613,-6.53277388180257,1.21036507662032
20,"Nagano","2018263N12146","TRAMI",2018,"2018-TRAMI",0.0775,-3.81779551639985,-8.5198478835096,1.58186149536791
20,"Nagano","2019278N16165","HAGIBIS",2019,"2019-HAGIBIS",0.0775,-2.67092038147234,-5.97093941262883,1.10445659566399
