"region_id","prefecture_en","typhoon_no","typhoon_name","year","ty_label","prob_exc_pos","median","lower","upper"
13,"Tokyo","2017288N09138","LAN",2017,"2017-LAN",0.79,10.3985516553349,-13.3873172495202,38.0985914290654
13,"Tokyo","2018263N12146","TRAMI",2018,"2018-TRAMI",0.79,5.56508405004311,-7.26018375346167,20.0909864431835
13,"Tokyo","2019242N14180","FAXAI",2019,"2019-FAXAI",0.79,5.31709551992438,-6.93577623581851,19.1984092838731
13,"Tokyo","2019278N16165","HAGIBIS",2019,"2019-HAGIBIS",0.79,7.62338167969838,-9.87127304148298,27.751614092603
14,"Kanagawa","2011253N20145","ROKE",2011,"2011-ROKE",0.89875,9.36420563852519,-5.43719343020577,25.7961291870742
14,"Kanagawa","2012162N06150","GUCHOL",2012,"2012-GUCHOL",0.89875,5.43709476903385,-3.18912820299571,14.816426115861
14,"Kanagawa","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.89875,5.83984098191397,-3.4246359785952,15.917516297318
14,"Kanagawa","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.89875,6.05321208741256,-3.54264129072329,16.5344767440813
14,"Kanagawa","2013282N14149","WIPHA",2013,"2013-WIPHA",0.89875,4.38903289006757,-2.58127642366712,11.9264034139188
14,"Kanagawa","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.64125,3.99242353009876,-19.7027719221647,31.6695192413706
14,"Kanagawa","2016230N15138","MINDULLE",2016,"2016-MINDULLE",0.89875,4.16704240511342,-2.45040057115518,11.3247522289488
14,"Kanagawa","2017252N14147","TALIM",2017,"2017-TALIM",0.89875,2.80802579622923,-1.65689607445106,7.60367690107225
14,"Kanagawa","2017288N09138","LAN",2017,"2017-LAN",0.89875,9.33995192712931,-5.41660740659773,25.7624817262597
14,"Kanagawa","2018263N12146","TRAMI",2018,"2018-TRAMI",0.89875,4.62092815149697,-2.71426162107737,12.5732637526977
14,"Kanagawa","2019242N14180","FAXAI",2019,"2019-FAXAI",0.89875,4.68870296275162,-2.75022914396284,12.776663687497
