"region_id","prefecture_en","lag","soc","mean","lower","upper"
11,"Saitama","lag 1 week","distance to
medical facilities",0.0112440154307558,-0.0602683133204329,0.0828075151534602
11,"Saitama","lag 2 weeks","distance to
medical facilities",-0.00502849260473059,-0.0758612473858555,0.0658544730584909
12,"Chiba","lag 0 week","prefecture income",0.0529477900760078,-0.00673472691342658,0.112665929492861
12,"Chiba","lag 1 week","prefecture income",0.0555614040546493,-0.00406370100471953,0.115222062090314
12,"Chiba","lag 2 weeks","prefecture income",0.00836948167712848,-0.0507997574939911,0.0675737486309114
12,"Chiba","lag 0 week","potential flood risk",0.052865419984971,-0.00536479045466498,0.111129539817867
12,"Chiba","lag 1 week","potential flood risk",0.0490414138725637,-0.0090843959979714,0.107201012910374
12,"Chiba","lag 2 weeks","potential flood risk",0.0357647562762686,-0.0219695540308984,0.0935324064139209
12,"Chiba","lag 0 week","potential landslide risk",0.0414916986689384,-0.029864871361307,0.112899201511074
12,"Chiba","lag 1 week","potential landslide risk",0.0512507552722807,-0.0200195623972554,0.122571877694488
12,"Chiba","lag 2 weeks","potential landslide risk",-0.00613892423094731,-0.0770057690388182,0.0647781803768011
12,"Chiba","lag 0 week","distance to
medical facilities",0.0817457276739875,0.0222533474666387,0.141273493439886
12,"Chiba","lag 1 week","distance to
medical facilities",0.0195567679450726,-0.0398497676466714,0.0789986089706707
12,"Chiba","lag 2 weeks","distance to
medical facilities",0.0134351962810308,-0.0455312568363953,0.0724364356630147
13,"Tokyo","lag 0 week","prefecture income",0.0642765469116569,-0.0123320741301169,0.140943864000054
13,"Tokyo","lag 1 week","prefecture income",0.0715533750897057,-0.00515367309646964,0.148319266020858
13,"Tokyo","lag 2 weeks","prefecture income",-0.0201238778395729,-0.0960308243184826,0.0558407426694219
13,"Tokyo","lag 0 week","potential flood risk",0.035933792114573,-0.0137108328466473,0.085603066343265
13,"Tokyo","lag 1 week","potential flood risk",0.0323867992793048,-0.017082502372967,0.0818805772308195
13,"Tokyo","lag 2 weeks","potential flood risk",0.0476093036198222,-0.0016450752659769,0.0968879428431046
13,"Tokyo","lag 0 week","potential landslide risk",0.0413718567777721,-0.0287588669870997,0.111551777875407
13,"Tokyo","lag 1 week","potential landslide risk",0.0506857883984857,-0.0193547443671394,0.120775387423055
