"region_id","prefecture_en","lag","soc","mean","lower","upper"
33,"Okayama","lag 2 weeks","potential flood risk",-0.00518517199253887,-0.0407773624802599,0.0304196917032318
33,"Okayama","lag 0 week","potential landslide risk",-0.00168881789556208,-0.0243131187722234,0.020940602815811
33,"Okayama","lag 1 week","potential landslide risk",0.0252799702450401,0.00282112050491445,0.0477438638421868
33,"Okayama","lag 2 weeks","potential landslide risk",0.00735376933096443,-0.0149744493743498,0.0296869742764549
33,"Okayama","lag 0 week","distance to
medical facilities",-0.00670698661789926,-0.0289002927282955,0.0154912463447454
33,"Okayama","lag 1 week","distance to
medical facilities",0.0300321154745875,0.00799640515949385,0.0520726811267469
33,"Okayama","lag 2 weeks","distance to
medical facilities",0.00659163666416607,-0.0153145550981559,0.028502627973892
34,"Hiroshima","lag 0 week","prefecture income",-0.00674296612637182,-0.029194855503456,0.0157139655961869
34,"Hiroshima","lag 1 week","prefecture income",0.0300876178083165,0.00779432882203057,0.0523858763145979
34,"Hiroshima","lag 2 weeks","prefecture income",0.00809875991973907,-0.0140632974848787,0.0302657295830677
34,"Hiroshima","lag 0 week","potential flood risk",-0.00610341933503511,-0.0283474154106567,0.016145526097211
34,"Hiroshima","lag 1 week","potential flood risk",0.0286195965069735,0.00653396076821799,0.0507101096800966
34,"Hiroshima","lag 2 weeks","potential flood risk",0.00566625853140046,-0.016289567804717,0.0276269062359891
34,"Hiroshima","lag 0 week","potential landslide risk",0.0428081722763984,-0.0125781296057448,0.098225154441911
34,"Hiroshima","lag 1 week","potential landslide risk",-0.0207721949340045,-0.0755702860875118,0.0340559472370883
34,"Hiroshima","lag 2 weeks","potential landslide risk",0.0183676024210877,-0.0361483966062059,0.0729133321370368
34,"Hiroshima","lag 0 week","distance to
medical facilities",0.0108258166999553,-0.0137940257400326,0.0354517213425609
34,"Hiroshima","lag 1 week","distance to
medical facilities",0.0219205164671443,-0.00252127188410389,0.0463682789792141
34,"Hiroshima","lag 2 weeks","distance to
medical facilities",7.21230768885306e-05,-0.0242111705172965,0.0243613148825927
35,"Yamaguchi","lag 0 week","prefecture income",-0.00906347826584719,-0.0349086525629594,0.0167883780942235
35,"Yamaguchi","lag 1 week","prefecture income",0.0312725209932863,0.00559936288302421,0.0569522698449898
35,"Yamaguchi","lag 2 weeks","prefecture income",0.0132352164343263,-0.0122812493291269,0.0387581938977366
35,"Yamaguchi","lag 0 week","potential flood risk",-0.00472305684188212,-0.0295392601572408,0.0200993067326349
35,"Yamaguchi","lag 1 week","potential flood risk",0.0370965865872819,0.0124532329619065,0.0617460124052505
35,"Yamaguchi","lag 2 weeks","potential flood risk",0.0107909545018714,-0.0137006406957352,0.035288548903778
35,"Yamaguchi","lag 0 week","potential landslide risk",0.0209407981967447,-0.014769835970907,0.0566641867421058
35,"Yamaguchi","lag 1 week","potential landslide risk",0.00185423608041191,-0.0335171001055845,0.037238087775493
35,"Yamaguchi","lag 2 weeks","potential landslide risk",0.0129554811468813,-0.0222228827871929,0.0481462230045748
35,"Yamaguchi","lag 0 week","distance to
medical facilities",-0.0191332403653877,-0.0428544875759274,0.00459363623328546
35,"Yamaguchi","lag 1 week","distance to
medical facilities",0.0357824151771879,0.0122233765055046,0.0593470034535803
35,"Yamaguchi","lag 2 weeks","distance to
medical facilities",0.011213246737185,-0.0121972641907053,0.0346292388538449
36,"Tokushima","lag 0 week","prefecture income",-0.00826427472648827,-0.0325490387260374,0.0160263886908929
36,"Tokushima","lag 1 week","prefecture income",0.0308644258646407,0.00674528431054977,0.0549893843562632
36,"Tokushima","lag 2 weeks","prefecture income",0.0114661351634515,-0.0125079906907244,0.0354460093237252
36,"Tokushima","lag 0 week","potential flood risk",-0.0101496662587297,-0.0548260532276745,0.0345466914549064
36,"Tokushima","lag 1 week","potential flood risk",0.00377451937645379,-0.0405888908771912,0.0481576187433719
36,"Tokushima","lag 2 weeks","potential flood risk",-0.00935462148428101,-0.0534196434101797,0.0347298280813702
36,"Tokushima","lag 0 week","potential landslide risk",0.00137930455252899,-0.0220793252637463,0.0248434386572516
36,"Tokushima","lag 1 week","potential landslide risk",0.0221032779478936,-0.00117760828163282,0.0453895842378982
36,"Tokushima","lag 2 weeks","potential landslide risk",0.00811330508809771,-0.0150332748192095,0.0312652434425464
36,"Tokushima","lag 0 week","distance to
medical facilities",-0.00251079616937488,-0.0248060307978304,0.0197894104672969
36,"Tokushima","lag 1 week","distance to
medical facilities",0.0280905472430426,0.00595485778158711,0.050231136300205
36,"Tokushima","lag 2 weeks","distance to
medical facilities",0.00503115470480431,-0.0169738464464886,0.0270409988789133
37,"Kagawa","lag 0 week","prefecture income",-0.00615406626079951,-0.0283619498833709,0.016058750661907
37,"Kagawa","lag 1 week","prefecture income",0.0297869195350797,0.00773685631252352,0.0518418444343638
37,"Kagawa","lag 2 weeks","prefecture income",0.00679529026454961,-0.0151252623530329,0.028720648715308
37,"Kagawa","lag 0 week","potential flood risk",-0.00640114208048104,-0.0290047950905148,0.0162076216632112
37,"Kagawa","lag 1 week","potential flood risk",0.0267913202747216,0.00434862788816215,0.0492390491866779
37,"Kagawa","lag 2 weeks","potential flood risk",0.00456096637733161,-0.0177490872571573,0.026875998280329
37,"Kagawa","lag 0 week","potential landslide risk",-0.00590733256161657,-0.0280953513417281,0.0162856106838083
37,"Kagawa","lag 1 week","potential landslide risk",0.0296480868910542,0.00761789443783911,0.0516831322683764
37,"Kagawa","lag 2 weeks","potential landslide risk",0.00630941708377186,-0.0155913477418501,0.0282149790923336
37,"Kagawa","lag 0 week","distance to
medical facilities",-0.008795428871744,-0.0310574518530116,0.0134715516258765
37,"Kagawa","lag 1 week","distance to
medical facilities",0.0309984775951788,0.00889377197339503,0.0531080689625485
37,"Kagawa","lag 2 weeks","distance to
medical facilities",0.00736832137333554,-0.0146059620696026,0.0293474342129674
38,"Ehime","lag 0 week","prefecture income",-0.00953318262881808,-0.0364519788152773,0.0173928624158659
38,"Ehime","lag 1 week","prefecture income",0.0315123671526862,0.00477012560116119,0.0582617598379409
38,"Ehime","lag 2 weeks","prefecture income",0.0142749542375586,-0.0123026377640612,0.0408596107922543
38,"Ehime","lag 0 week","potential flood risk",-0.00495311858068614,-0.0288967173644017,0.0189962148193779
38,"Ehime","lag 1 week","potential flood risk",0.0356837050208059,0.0119077665824197,0.0594652957386588
38,"Ehime","lag 2 weeks","potential flood risk",0.00993682027035092,-0.0136946173787567,0.0335738431327615
38,"Ehime","lag 0 week","potential landslide risk",0.00137930455252899,-0.0220793252637463,0.0248434386572516
38,"Ehime","lag 1 week","potential landslide risk",0.0221032779478936,-0.00117760828163282,0.0453895842378982
38,"Ehime","lag 2 weeks","potential landslide risk",0.00811330508809771,-0.0150332748192095,0.0312652434425464
38,"Ehime","lag 0 week","distance to
medical facilities",-0.00783396249471879,-0.0300545117881468,0.0143915258111971
38,"Ehime","lag 1 week","distance to
medical facilities",0.0305535850715799,0.00849042507828912,0.0526216124818957
38,"Ehime","lag 2 weeks","distance to
medical facilities",0.00701075246998251,-0.0149225236357076,0.0289488399796811
39,"Kochi","lag 0 week","prefecture income",-0.0124985786391751,-0.0480609793102493,0.0230764749564516
39,"Kochi","lag 1 week","prefecture income",0.0330266330476947,-0.00232018417365421,0.068385944533822
39,"Kochi","lag 2 weeks","prefecture income",0.0208395185737231,-0.0142805123369949,0.0559718854117985
39,"Kochi","lag 0 week","potential flood risk",-0.00423586553011113,-0.0313557142904819,0.0228913403991227
39,"Kochi","lag 1 week","potential flood risk",0.0400886369542608,0.0131555006298356,0.0670290262628326
39,"Kochi","lag 2 weeks","potential flood risk",0.012599733425378,-0.0141627981875669,0.0393694283838508
39,"Kochi","lag 0 week","potential landslide risk",0.0378204556297446,-0.0128506117547778,0.0885172018848523
39,"Kochi","lag 1 week","potential landslide risk",-0.0156122315357887,-0.0657550113602245,0.0345557078159864
39,"Kochi","lag 2 weeks","potential landslide risk",0.0171332331924123,-0.0327480258298096,0.0670393817655102
39,"Kochi","lag 0 week","distance to
medical facilities",-0.0305453482393192,-0.0576962913375056,-0.00338702914836064
39,"Kochi","lag 1 week","distance to
medical facilities",0.0410643355844842,0.0140908352756597,0.0680451105654623
39,"Kochi","lag 2 weeks","distance to
medical facilities",0.0154583667959507,-0.0113261958157751,0.0422501043482626
40,"Fukuoka","lag 0 week","prefecture income",-0.00991875918819884,-0.0377940234650653,0.0179642783300737
40,"Fukuoka","lag 1 week","prefecture income",0.0317092562208243,0.00401466771349224,0.0594115143225604
40,"Fukuoka","lag 2 weeks","prefecture income",0.0151284784232431,-0.0123944235085549,0.0426589563953472
40,"Fukuoka","lag 0 week","potential flood risk",-0.00470952378194278,-0.0295817062680781,0.0201688467893479
40,"Fukuoka","lag 1 week","potential flood risk",0.0371796978891004,0.0124806995929205,0.0618847958291813
40,"Fukuoka","lag 2 weeks","potential flood risk",0.0108411979191425,-0.013705578944756,0.035394001051503
